positive,"french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama "
negative,"are no special effects , and no hollywood endings . "
positive,has all the earmarks of french cinema at its best 
positive,i honestly never knew what the hell was coming next 
positive,you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists 
positive,masterpiece 
positive,as a friend 
negative,abandon '' will leave you wanting to abandon the theater . 
positive,rated eee for excitement . 
positive,made the full monty a smashing success 
negative,wendigo wants to be a monster movie for the art-house crowd 
positive,to take this film at face value and enjoy its slightly humorous and tender story 
positive,bergman approaches swedish fatalism using gary larson 's far side humor 
negative,is a complete mess 
positive,honestly 
positive,intriguing and downright intoxicating 
positive,slick and sprightly cgi feature 
positive,the hilarious writer-director himself 
positive,"a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in "
positive,throughout a film that is both gripping and compelling 
negative,"terrible , banal dialogue ; convenient , hole-ridden plotting ; "
negative,"have a bad , bad , bad movie "
negative,for no apparent reason except 
negative,see a better thriller 
negative,", it drags "
negative,that was ushered in by the full monty and is still straining to produce another smash 
negative,reduces wertmuller 's social mores and politics to tiresome jargon 
negative,the feel of poetic tragedy 
positive,"had the ability to mesmerize , astonish and entertain "
negative,"lack depth or complexity , "
positive,", this is the ultimate movie experience "
positive,cerebral 
positive,i stay positive 
negative,be smarter than any 50 other filmmakers still 
positive,a believable mother/daughter pair 
positive,1993 classic 
positive,pretty funny movie 
negative,"-- farts , boobs , unmentionables -- "
negative,future lizard endeavors will need to adhere more closely to the laws of laughter 
negative,"it 's also built on a faulty premise , one it follows into melodrama and silliness . "
positive,dinner guest 
negative,degenerates 
negative,"has all the hallmarks of a movie designed strictly for children 's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting "
positive,students that deals with first love sweetly but also seriously . 
positive,told with humor and poignancy 
positive,an unexpectedly sweet story 
positive,it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history 
negative,the problems with the film 
negative,"analyze this , not "
positive,expands into a meditation on the deep deceptions of innocence 
positive,washington most certainly has a new career ahead of him 
negative,sounds like horrible poetry 
positive,to ignite sparks 
positive,"is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends . "
negative,kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . 
positive,so intimate 
positive,it does so without compromising that complexity . 
negative,most charmless 
positive,"love , family "
positive,"a full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence . "
positive,"endearing , masterful "
negative,befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject 
positive,"a very well-meaning movie , and it will stand in future years as an eloquent memorial to the world trade center tragedy . "
negative,"a dull girl , "
positive,you 're looking for an intelligent movie in which you can release your pent up anger 
positive,"graceful , moving tribute "
positive,is enticing 
negative,"we only know as an evil , monstrous lunatic "
negative,the cumulative effect of the movie is repulsive and depressing . 
positive,mordantly funny and intimately knowing ... 
positive,spinning a web of dazzling entertainment 
negative,make fun of me for liking showgirls 
positive,as a visionary with a tale full of nuance and character dimension 
positive,"instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions . "
positive,"wonderland adventure , a stalker thriller , and a condensed season of tv 's big brother "
negative,mediocre 
positive,the songs translate well to film 
negative,"to see this turd squashed under a truck , preferably a semi "
negative,bore that tends to hammer home every one of its points 
positive,the joy the characters take in this creed 
positive,a wild comedy that could only spring from the demented mind of the writer of being john malkovich 
